Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Eagle Pass,Texas,2303,US-Mexico Border,Sep-23,Personal Vehicle Passengers,549073,28.705,-100.512,POINT (-100.511977 28.705483)
Naco,Arizona,2603,US-Mexico Border,Sep-23,Personal Vehicles,26034,31.334,-109.948,POINT (-109.948413 31.334084)
Portland,Maine,0101,US-Canada Border,Sep-23,Train Passengers,0,43.659,-70.243,POINT (-70.243056 43.659444)
Columbus,New Mexico,2406,US-Mexico Border,Sep-23,Rail Containers Empty,0,31.784,-107.628,POINT (-107.627948 31.783742)
Noyes,Minnesota,3402,US-Canada Border,Sep-23,Rail Containers Loaded,0,49,-97.207,POINT (-97.206601 49.000171)
Van Buren,Maine,0108,US-Canada Border,Sep-23,Rail Containers Empty,0,47.16,-67.931,POINT (-67.930799 47.159645)
Madawaska,Maine,0109,US-Canada Border,Sep-23,Rail Containers Loaded,0,47.36,-68.329,POINT (-68.328684 47.360052)
Nighthawk,Washington,3011,US-Canada Border,Sep-23,Truck Containers Loaded,0,49,-119.671,POINT (-119.67103 49.000144)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Sep-23,Rail Containers Empty,0,43.095,-79.056,POINT (-79.055847 43.09549)
Jackman,Maine,0104,US-Canada Border,Sep-23,Personal Vehicle Passengers,33861,45.806,-70.397,POINT (-70.396722 45.805661)
Sarles,North Dakota,3409,US-Canada Border,Sep-23,Trucks,61,49,-98.938,POINT (-98.938361 49.000027)
Roseau,Minnesota,3426,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-95.766,POINT (-95.766469 48.999538)
Boundary,Washington,3015,US-Canada Border,Sep-23,Truck Containers Loaded,0,49.001,-117.628,POINT (-117.627583 49.00075)
Turner,Montana,3306,US-Canada Border,Sep-23,Trains,0,49,-108.388,POINT (-108.387916 48.999527)
Walhalla,North Dakota,3407,US-Canada Border,Sep-23,Rail Containers Loaded,0,49,-97.908,POINT (-97.908416 49.000472)
Grand Portage,Minnesota,3613,US-Canada Border,Sep-23,Personal Vehicle Passengers,60795,48.001,-89.585,POINT (-89.58515 48.001427)
Sherwood,North Dakota,3414,US-Canada Border,Sep-23,Truck Containers Empty,0,48.999,-101.628,POINT (-101.627527 48.999305)
Progreso,Texas,2309,US-Mexico Border,Sep-23,Truck Containers Empty,866,26.062,-97.95,POINT (-97.949958 26.062133)
Roseau,Minnesota,3426,US-Canada Border,Sep-23,Truck Containers Empty,251,49,-95.766,POINT (-95.766469 48.999538)
Naco,Arizona,2603,US-Mexico Border,Sep-23,Rail Containers Empty,0,31.334,-109.948,POINT (-109.948413 31.334084)
Calexico,California,2503,US-Mexico Border,Sep-23,Trucks,15018,32.673,-115.388,POINT (-115.388018 32.673389)
Andrade,California,2502,US-Mexico Border,Sep-23,Personal Vehicles,40041,32.718,-114.728,POINT (-114.72832 32.718143)
Madawaska,Maine,0109,US-Canada Border,Sep-23,Bus Passengers,1413,47.36,-68.329,POINT (-68.328684 47.360052)
Blaine,Washington,3004,US-Canada Border,Sep-23,Buses,1761,48.994,-122.749,POINT (-122.748884 48.994045)
Eastport,Idaho,3302,US-Canada Border,Sep-23,Pedestrians,220,49.001,-116.181,POINT (-116.181027 49.000555)
Port Huron,Michigan,3802,US-Canada Border,Sep-23,Rail Containers Loaded,15935,42.999,-82.424,POINT (-82.423611 42.998611)
Champlain Rouses Point,New York,0712,US-Canada Border,Sep-23,Personal Vehicles,63496,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Naco,Arizona,2603,US-Mexico Border,Sep-23,Pedestrians,5993,31.334,-109.948,POINT (-109.948413 31.334084)
Brownsville,Texas,2301,US-Mexico Border,Sep-23,Trains,34,25.952,-97.401,POINT (-97.40067 25.95155)
Nogales,Arizona,2604,US-Mexico Border,Sep-23,Truck Containers Empty,5673,31.333,-110.943,POINT (-110.942516 31.332839)
Antler,North Dakota,3413,US-Canada Border,Sep-23,Rail Containers Empty,0,48.999,-101.296,POINT (-101.296055 48.999472)
Danville,Washington,3012,US-Canada Border,Sep-23,Personal Vehicles,8842,49,-118.504,POINT (-118.503722 49.000083)
Progreso,Texas,2309,US-Mexico Border,Sep-23,Trucks,2161,26.062,-97.95,POINT (-97.949958 26.062133)
Roma,Texas,2310,US-Mexico Border,Sep-23,Bus Passengers,8356,26.404,-99.019,POINT (-99.018981 26.403928)
Madawaska,Maine,0109,US-Canada Border,Sep-23,Truck Containers Empty,746,47.36,-68.329,POINT (-68.328684 47.360052)
Noyes,Minnesota,3402,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-97.207,POINT (-97.206601 49.000171)
Sasabe,Arizona,2606,US-Mexico Border,Sep-23,Trains,0,31.483,-111.544,POINT (-111.544363 31.483039)
Noonan,North Dakota,3420,US-Canada Border,Sep-23,Trucks,104,48.999,-103.004,POINT (-103.004361 48.999333)
Ogdensburg,New York,0701,US-Canada Border,Sep-23,Bus Passengers,1031,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Northgate,North Dakota,3406,US-Canada Border,Sep-23,Trains,0,48.999,-102.275,POINT (-102.27475 48.998833)
Dunseith,North Dakota,3422,US-Canada Border,Sep-23,Buses,61,48.999,-100.052,POINT (-100.052166 48.999277)
Santa Teresa,New Mexico,2408,US-Mexico Border,Sep-23,Rail Containers Loaded,0,31.784,-106.679,POINT (-106.679437 31.783939)
Baudette,Minnesota,3424,US-Canada Border,Sep-23,Truck Containers Empty,169,48.719,-94.59,POINT (-94.590467 48.719109)
Eastport,Idaho,3302,US-Canada Border,Sep-23,Train Passengers,111,49.001,-116.181,POINT (-116.181027 49.000555)
Roosville,Montana,3318,US-Canada Border,Sep-23,Train Passengers,0,49,-115.056,POINT (-115.056027 48.999638)
Laurier,Washington,3016,US-Canada Border,Sep-23,Bus Passengers,122,49,-118.224,POINT (-118.223777 49.000083)
Grand Portage,Minnesota,3613,US-Canada Border,Sep-23,Truck Containers Empty,687,48.001,-89.585,POINT (-89.58515 48.001427)
Otay Mesa,California,2506,US-Mexico Border,Sep-23,Rail Containers Loaded,0,32.55,-116.939,POINT (-116.938538 32.55033)
Roosville,Montana,3318,US-Canada Border,Sep-23,Trains,0,49,-115.056,POINT (-115.056027 48.999638)
Eastport,Idaho,3302,US-Canada Border,Sep-23,Truck Containers Loaded,2650,49.001,-116.181,POINT (-116.181027 49.000555)
Blaine,Washington,3004,US-Canada Border,Sep-23,Train Passengers,2880,48.994,-122.749,POINT (-122.748884 48.994045)
Piegan,Montana,3316,US-Canada Border,Sep-23,Rail Containers Empty,0,48.998,-113.379,POINT (-113.378777 48.998083)
El Paso,Texas,2402,US-Mexico Border,Sep-23,Personal Vehicle Passengers,3716306,31.764,-106.451,POINT (-106.451188 31.764363)
Sarles,North Dakota,3409,US-Canada Border,Sep-23,Trucks,120,49,-98.938,POINT (-98.938361 49.000027)
Danville,Washington,3012,US-Canada Border,Sep-23,Personal Vehicles,8264,49,-118.504,POINT (-118.503722 49.000083)
Ferry,Washington,3013,US-Canada Border,Sep-23,Trains,0,49,-118.761,POINT (-118.761166 49.000083)
Fort Kent,Maine,0110,US-Canada Border,Sep-23,Personal Vehicles,30673,47.249,-68.604,POINT (-68.603918 47.249206)
Calexico,California,2503,US-Mexico Border,Sep-23,Pedestrians,692885,32.673,-115.388,POINT (-115.388018 32.673389)
Ferry,Washington,3013,US-Canada Border,Sep-23,Truck Containers Loaded,0,49,-118.761,POINT (-118.761166 49.000083)
Kenneth G Ward,Washington,3023,US-Canada Border,Sep-23,Trucks,1888,49.002,-122.485,POINT (-122.485027 49.002277)
Neche,North Dakota,3404,US-Canada Border,Sep-23,Rail Containers Loaded,0,49.001,-97.557,POINT (-97.557333 49.000527)
Del Bonita,Montana,3322,US-Canada Border,Sep-23,Bus Passengers,104,48.999,-112.788,POINT (-112.78825 48.998555)
Jackman,Maine,0104,US-Canada Border,Sep-23,Pedestrians,113,45.806,-70.397,POINT (-70.396722 45.805661)
Porthill,Idaho,3308,US-Canada Border,Sep-23,Train Passengers,0,49,-116.499,POINT (-116.49925 48.999861)
San Luis,Arizona,2608,US-Mexico Border,Sep-23,Personal Vehicle Passengers,545155,32.485,-114.782,POINT (-114.7822222 32.485)
Hidalgo,Texas,2305,US-Mexico Border,Sep-23,Personal Vehicle Passengers,1849487,26.095,-98.271,POINT (-98.271092 26.095032)
Ferry,Washington,3013,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-118.761,POINT (-118.761166 49.000083)
Opheim,Montana,3317,US-Canada Border,Sep-23,Personal Vehicle Passengers,576,49,-106.378,POINT (-106.377583 48.999527)
Oroville,Washington,3019,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-119.462,POINT (-119.461833 49.000083)
Danville,Washington,3012,US-Canada Border,Sep-23,Pedestrians,136,49,-118.504,POINT (-118.503722 49.000083)
Scobey,Montana,3309,US-Canada Border,Sep-23,Train Passengers,0,49,-105.408,POINT (-105.407638 48.999527)
Massena,New York,0704,US-Canada Border,Sep-23,Rail Containers Loaded,0,44.991,-74.74,POINT (-74.739722 44.990556)
Kenneth G Ward,Washington,3023,US-Canada Border,Sep-23,Truck Containers Empty,0,49.002,-122.485,POINT (-122.485027 49.002277)
Tornillo,Texas,2404,US-Mexico Border,Sep-23,Bus Passengers,0,31.435,-106.143,POINT (-106.142669 31.435334)
Nogales,Arizona,2604,US-Mexico Border,Sep-23,Truck Containers Loaded,8359,31.333,-110.943,POINT (-110.942516 31.332839)
Highgate Springs,Vermont,0212,US-Canada Border,Sep-23,Rail Containers Empty,0,45.015,-73.085,POINT (-73.085037 45.015414)
Otay Mesa,California,2506,US-Mexico Border,Sep-23,Truck Containers Loaded,20701,32.55,-116.939,POINT (-116.938538 32.55033)
Otay Mesa,California,2506,US-Mexico Border,Sep-23,Personal Vehicle Passengers,735486,32.55,-116.939,POINT (-116.938538 32.55033)
Progreso,Texas,2309,US-Mexico Border,Sep-23,Truck Containers Empty,899,26.062,-97.95,POINT (-97.949958 26.062133)
Oroville,Washington,3019,US-Canada Border,Sep-23,Truck Containers Loaded,0,49,-119.462,POINT (-119.461833 49.000083)
Porthill,Idaho,3308,US-Canada Border,Sep-23,Personal Vehicles,12545,49,-116.499,POINT (-116.49925 48.999861)
Beecher Falls,Vermont,0206,US-Canada Border,Sep-23,Personal Vehicles,10998,45.013,-71.505,POINT (-71.505309 45.013411)
Northgate,North Dakota,3406,US-Canada Border,Sep-23,Truck Containers Loaded,0,48.999,-102.275,POINT (-102.27475 48.998833)
Norton,Vermont,0211,US-Canada Border,Sep-23,Buses,7,45.011,-71.793,POINT (-71.793219 45.010771)
Detroit,Michigan,3801,US-Canada Border,Sep-23,Train Passengers,1056,42.332,-83.048,POINT (-83.047924 42.331685)
Calais,Maine,0115,US-Canada Border,Sep-23,Truck Containers Empty,1046,45.189,-67.275,POINT (-67.275381 45.188548)
Otay Mesa,California,2506,US-Mexico Border,Sep-23,Pedestrians,51046,32.55,-116.939,POINT (-116.938538 32.55033)
Beecher Falls,Vermont,0206,US-Canada Border,Sep-23,Personal Vehicles,7287,45.013,-71.505,POINT (-71.505309 45.013411)
Pembina,North Dakota,3401,US-Canada Border,Sep-23,Trucks,13948,49,-97.237,POINT (-97.237036 49.000453)
Derby Line,Vermont,0209,US-Canada Border,Sep-23,Personal Vehicles,69540,45.006,-72.099,POINT (-72.099279 45.005739)
Walhalla,North Dakota,3407,US-Canada Border,Sep-23,Truck Containers Empty,0,49,-97.908,POINT (-97.908416 49.000472)
Roma,Texas,2310,US-Mexico Border,Sep-23,Trains,0,26.404,-99.019,POINT (-99.018981 26.403928)
St John,North Dakota,3405,US-Canada Border,Sep-23,Truck Containers Empty,0,48.999,-99.659,POINT (-99.659111 48.999277)
Portal,North Dakota,3403,US-Canada Border,Sep-23,Personal Vehicles,11858,48.999,-102.552,POINT (-102.551944 48.998944)
Madawaska,Maine,0109,US-Canada Border,Sep-23,Buses,9,47.36,-68.329,POINT (-68.328684 47.360052)
Portal,North Dakota,3403,US-Canada Border,Sep-23,Truck Containers Loaded,0,48.999,-102.552,POINT (-102.551944 48.998944)
Walhalla,North Dakota,3407,US-Canada Border,Sep-23,Truck Containers Empty,0,49,-97.908,POINT (-97.908416 49.000472)
Maida,North Dakota,3416,US-Canada Border,Sep-23,Train Passengers,0,49,-98.365,POINT (-98.36525 49.00025)
Piegan,Montana,3316,US-Canada Border,Sep-23,Truck Containers Empty,38,48.998,-113.379,POINT (-113.378777 48.998083)
Frontier,Washington,3020,US-Canada Border,Sep-23,Train Passengers,0,49,-117.832,POINT (-117.831527 49.0005)
Nighthawk,Washington,3011,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-119.671,POINT (-119.67103 49.000144)
Dalton Cache,Alaska,3106,US-Canada Border,Sep-23,Personal Vehicles,441,59.451,-136.362,POINT (-136.361944 59.450556)
Derby Line,Vermont,0209,US-Canada Border,Sep-23,Train Passengers,0,45.006,-72.099,POINT (-72.099279 45.005739)
Ambrose,North Dakota,3410,US-Canada Border,Sep-23,Personal Vehicles,781,48.999,-103.487,POINT (-103.486555 48.999305)
Nogales,Arizona,2604,US-Mexico Border,Sep-23,Rail Containers Loaded,1075,31.333,-110.943,POINT (-110.942516 31.332839)
Laredo,Texas,2304,US-Mexico Border,Sep-23,Trains,198,27.5,-99.507,POINT (-99.507412 27.499561)
Eagle Pass,Texas,2303,US-Mexico Border,Sep-23,Rail Containers Loaded,3235,28.705,-100.512,POINT (-100.511977 28.705483)
Fort Kent,Maine,0110,US-Canada Border,Sep-23,Pedestrians,1171,47.249,-68.604,POINT (-68.603918 47.249206)
Nogales,Arizona,2604,US-Mexico Border,Sep-23,Truck Containers Loaded,21554,31.333,-110.943,POINT (-110.942516 31.332839)
Del Rio,Texas,2302,US-Mexico Border,Sep-23,Trucks,3310,29.327,-100.928,POINT (-100.927612 29.326784)
Eastport,Idaho,3302,US-Canada Border,Sep-23,Trains,37,49.001,-116.181,POINT (-116.181027 49.000555)
