Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Whitetail,Montana,3312,US-Canada Border,Oct-23,Pedestrians,0,48.999,-105.162,POINT (-105.162324 48.999347)
Nogales,Arizona,2604,US-Mexico Border,Oct-23,Truck Containers Loaded,20368,31.333,-110.943,POINT (-110.942516 31.332839)
Fort Kent,Maine,0110,US-Canada Border,Oct-23,Pedestrians,803,47.249,-68.604,POINT (-68.603918 47.249206)
Lukeville,Arizona,2602,US-Mexico Border,Oct-23,Buses,24,31.88,-112.817,POINT (-112.817077 31.880195)
Columbus,New Mexico,2406,US-Mexico Border,Oct-23,Truck Containers Empty,61,31.784,-107.628,POINT (-107.627948 31.783742)
Douglas,Arizona,2601,US-Mexico Border,Oct-23,Trucks,2874,31.334,-109.56,POINT (-109.560344 31.334043)
Beecher Falls,Vermont,0206,US-Canada Border,Oct-23,Truck Containers Loaded,0,45.013,-71.505,POINT (-71.505309 45.013411)
Calais,Maine,0115,US-Canada Border,Oct-23,Truck Containers Loaded,8680,45.189,-67.275,POINT (-67.275381 45.188548)
Pembina,North Dakota,3401,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-97.237,POINT (-97.237036 49.000453)
Houlton,Maine,0106,US-Canada Border,Oct-23,Bus Passengers,892,46.135,-67.781,POINT (-67.781288 46.134879)
Laredo,Texas,2304,US-Mexico Border,Oct-23,Trains,347,27.5,-99.507,POINT (-99.507412 27.499561)
Eagle Pass,Texas,2303,US-Mexico Border,Oct-23,Truck Containers Loaded,3523,28.705,-100.512,POINT (-100.511977 28.705483)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Oct-23,Truck Containers Empty,622,46.509,-84.361,POINT (-84.360833 46.508611)
Massena,New York,0704,US-Canada Border,Oct-23,Trucks,3010,44.991,-74.74,POINT (-74.739722 44.990556)
Rio Grande City,Texas,2307,US-Mexico Border,Oct-23,Truck Containers Loaded,835,26.366,-98.803,POINT (-98.802513 26.365761)
Vanceboro,Maine,0105,US-Canada Border,Oct-23,Personal Vehicles,3162,45.569,-67.429,POINT (-67.428541 45.568761)
Calexico East,California,2507,US-Mexico Border,Oct-23,Train Passengers,154,32.673,-115.388,POINT (-115.388018 32.673389)
Boundary,Washington,3015,US-Canada Border,Oct-23,Rail Containers Empty,0,49.001,-117.628,POINT (-117.627583 49.00075)
Van Buren,Maine,0108,US-Canada Border,Oct-23,Bus Passengers,11,47.16,-67.931,POINT (-67.930799 47.159645)
Van Buren,Maine,0108,US-Canada Border,Oct-23,Rail Containers Empty,0,47.16,-67.931,POINT (-67.930799 47.159645)
Frontier,Washington,3020,US-Canada Border,Oct-23,Bus Passengers,356,49,-117.832,POINT (-117.831527 49.0005)
San Luis,Arizona,2608,US-Mexico Border,Oct-23,Trucks,3781,32.485,-114.782,POINT (-114.7822222 32.485)
Roma,Texas,2310,US-Mexico Border,Oct-23,Personal Vehicles,95522,26.404,-99.019,POINT (-99.018981 26.403928)
Columbus,New Mexico,2406,US-Mexico Border,Oct-23,Personal Vehicle Passengers,43042,31.784,-107.628,POINT (-107.627948 31.783742)
Del Rio,Texas,2302,US-Mexico Border,Oct-23,Trucks,3043,29.327,-100.928,POINT (-100.927612 29.326784)
Fort Kent,Maine,0110,US-Canada Border,Oct-23,Train Passengers,0,47.249,-68.604,POINT (-68.603918 47.249206)
Porthill,Idaho,3308,US-Canada Border,Oct-23,Truck Containers Loaded,0,49,-116.499,POINT (-116.49925 48.999861)
Walhalla,North Dakota,3407,US-Canada Border,Oct-23,Pedestrians,0,49,-97.908,POINT (-97.908416 49.000472)
Sherwood,North Dakota,3414,US-Canada Border,Oct-23,Personal Vehicle Passengers,3965,48.999,-101.628,POINT (-101.627527 48.999305)
Laurier,Washington,3016,US-Canada Border,Oct-23,Personal Vehicles,6802,49,-118.224,POINT (-118.223777 49.000083)
Presidio,Texas,2403,US-Mexico Border,Oct-23,Bus Passengers,330,29.562,-104.395,POINT (-104.394907 29.561827)
Noonan,North Dakota,3420,US-Canada Border,Oct-23,Pedestrians,0,48.999,-103.004,POINT (-103.004361 48.999333)
Maida,North Dakota,3416,US-Canada Border,Oct-23,Personal Vehicle Passengers,5260,49,-98.365,POINT (-98.36525 49.00025)
St John,North Dakota,3405,US-Canada Border,Oct-23,Personal Vehicles,1485,48.999,-99.659,POINT (-99.659111 48.999277)
Alcan,Alaska,3104,US-Canada Border,Oct-23,Trucks,428,62.615,-141.001,POINT (-141.001444 62.614961)
Trout River,New York,0715,US-Canada Border,Oct-23,Trucks,1266,44.992,-74.308,POINT (-74.308172 44.992058)
Sherwood,North Dakota,3414,US-Canada Border,Oct-23,Rail Containers Empty,0,48.999,-101.628,POINT (-101.627527 48.999305)
Frontier,Washington,3020,US-Canada Border,Oct-23,Buses,29,49,-117.832,POINT (-117.831527 49.0005)
Rio Grande City,Texas,2307,US-Mexico Border,Oct-23,Truck Containers Empty,237,26.366,-98.803,POINT (-98.802513 26.365761)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Oct-23,Personal Vehicle Passengers,1251983,43.095,-79.056,POINT (-79.055847 43.09549)
Morgan,Montana,3319,US-Canada Border,Oct-23,Trains,0,49,-107.832,POINT (-107.831819 48.999829)
Bridgewater,Maine,0127,US-Canada Border,Oct-23,Truck Containers Loaded,0,46.45,-67.785,POINT (-67.78484 46.450335)
Dalton Cache,Alaska,3106,US-Canada Border,Oct-23,Rail Containers Loaded,0,59.451,-136.362,POINT (-136.361944 59.450556)
Warroad,Minnesota,3423,US-Canada Border,Oct-23,Train Passengers,378,48.999,-95.377,POINT (-95.376555 48.999)
International Falls,Minnesota,3604,US-Canada Border,Oct-23,Trains,302,48.608,-93.401,POINT (-93.401355 48.6078)
Roosville,Montana,3318,US-Canada Border,Oct-23,Train Passengers,0,49,-115.056,POINT (-115.056027 48.999638)
Piegan,Montana,3316,US-Canada Border,Oct-23,Bus Passengers,0,48.998,-113.379,POINT (-113.378777 48.998083)
Alexandria Bay,New York,0708,US-Canada Border,Oct-23,Train Passengers,0,44.347,-75.984,POINT (-75.983592 44.347229)
Tornillo,Texas,2404,US-Mexico Border,Oct-23,Bus Passengers,0,31.435,-106.143,POINT (-106.142669 31.435334)
Whitlash,Montana,3321,US-Canada Border,Oct-23,Trains,0,48.997,-111.258,POINT (-111.257916 48.99725)
Laurier,Washington,3016,US-Canada Border,Oct-23,Personal Vehicle Passengers,8143,49,-118.224,POINT (-118.223777 49.000083)
Scobey,Montana,3309,US-Canada Border,Oct-23,Personal Vehicles,1371,49,-105.408,POINT (-105.407638 48.999527)
Fort Fairfield,Maine,0107,US-Canada Border,Oct-23,Truck Containers Empty,0,46.765,-67.789,POINT (-67.789471 46.765323)
Piegan,Montana,3316,US-Canada Border,Oct-23,Personal Vehicles,6508,48.998,-113.379,POINT (-113.378777 48.998083)
Beecher Falls,Vermont,0206,US-Canada Border,Oct-23,Rail Containers Loaded,0,45.013,-71.505,POINT (-71.505309 45.013411)
Alexandria Bay,New York,0708,US-Canada Border,Oct-23,Trains,0,44.347,-75.984,POINT (-75.983592 44.347229)
Santa Teresa,New Mexico,2408,US-Mexico Border,Oct-23,Rail Containers Empty,0,31.784,-106.679,POINT (-106.679437 31.783939)
Lukeville,Arizona,2602,US-Mexico Border,Oct-23,Personal Vehicles,35708,31.88,-112.817,POINT (-112.817077 31.880195)
Fort Fairfield,Maine,0107,US-Canada Border,Oct-23,Rail Containers Loaded,0,46.765,-67.789,POINT (-67.789471 46.765323)
Pinecreek,Minnesota,3425,US-Canada Border,Oct-23,Pedestrians,0,49,-95.978,POINT (-95.977694 48.999916)
Point Roberts,Washington,3017,US-Canada Border,Oct-23,Pedestrians,1254,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Walhalla,North Dakota,3407,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-97.908,POINT (-97.908416 49.000472)
Portland,Maine,0101,US-Canada Border,Oct-23,Trucks,13,43.659,-70.243,POINT (-70.243056 43.659444)
Fortuna,North Dakota,3417,US-Canada Border,Oct-23,Rail Containers Loaded,0,49,-103.809,POINT (-103.80925 48.999555)
Oroville,Washington,3019,US-Canada Border,Oct-23,Trains,0,49,-119.462,POINT (-119.461833 49.000083)
Nighthawk,Washington,3011,US-Canada Border,Oct-23,Trains,0,49,-119.671,POINT (-119.67103 49.000144)
Del Bonita,Montana,3322,US-Canada Border,Oct-23,Trucks,115,48.999,-112.788,POINT (-112.78825 48.998555)
Massena,New York,0704,US-Canada Border,Oct-23,Truck Containers Empty,0,44.991,-74.74,POINT (-74.739722 44.990556)
Whitlash,Montana,3321,US-Canada Border,Oct-23,Buses,0,48.997,-111.258,POINT (-111.257916 48.99725)
Scobey,Montana,3309,US-Canada Border,Oct-23,Pedestrians,0,49,-105.408,POINT (-105.407638 48.999527)
Oroville,Washington,3019,US-Canada Border,Oct-23,Pedestrians,105,49,-119.462,POINT (-119.461833 49.000083)
Piegan,Montana,3316,US-Canada Border,Oct-23,Rail Containers Loaded,0,48.998,-113.379,POINT (-113.378777 48.998083)
Carbury,North Dakota,3421,US-Canada Border,Oct-23,Rail Containers Empty,0,48.999,-100.556,POINT (-100.555805 48.999416)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Oct-23,Pedestrians,0,46.509,-84.361,POINT (-84.360833 46.508611)
Pembina,North Dakota,3401,US-Canada Border,Oct-23,Rail Containers Loaded,0,49,-97.237,POINT (-97.237036 49.000453)
Ogdensburg,New York,0701,US-Canada Border,Oct-23,Buses,56,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Beecher Falls,Vermont,0206,US-Canada Border,Oct-23,Truck Containers Empty,0,45.013,-71.505,POINT (-71.505309 45.013411)
Champlain Rouses Point,New York,0712,US-Canada Border,Oct-23,Buses,1578,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Alexandria Bay,New York,0708,US-Canada Border,Oct-23,Trucks,17767,44.347,-75.984,POINT (-75.983592 44.347229)
Turner,Montana,3306,US-Canada Border,Oct-23,Truck Containers Empty,1,49,-108.388,POINT (-108.387916 48.999527)
Antler,North Dakota,3413,US-Canada Border,Oct-23,Pedestrians,0,48.999,-101.296,POINT (-101.296055 48.999472)
Houlton,Maine,0106,US-Canada Border,Oct-23,Buses,37,46.135,-67.781,POINT (-67.781288 46.134879)
Ambrose,North Dakota,3410,US-Canada Border,Oct-23,Bus Passengers,0,48.999,-103.487,POINT (-103.486555 48.999305)
Hansboro,North Dakota,3415,US-Canada Border,Oct-23,Pedestrians,0,49,-99.347,POINT (-99.346527 48.999583)
Detroit,Michigan,3801,US-Canada Border,Oct-23,Trains,323,42.332,-83.048,POINT (-83.047924 42.331685)
Progreso,Texas,2309,US-Mexico Border,Oct-23,Rail Containers Empty,0,26.062,-97.95,POINT (-97.949958 26.062133)
Limestone,Maine,0118,US-Canada Border,Oct-23,Trains,0,46.925,-67.79,POINT (-67.789597 46.924555)
Portal,North Dakota,3403,US-Canada Border,Oct-23,Truck Containers Empty,0,48.999,-102.552,POINT (-102.551944 48.998944)
Westhope,North Dakota,3419,US-Canada Border,Oct-23,Truck Containers Loaded,0,49,-101.017,POINT (-101.017277 48.999611)
Port Huron,Michigan,3802,US-Canada Border,Oct-23,Buses,288,42.999,-82.424,POINT (-82.423611 42.998611)
Porthill,Idaho,3308,US-Canada Border,Oct-23,Trains,0,49,-116.499,POINT (-116.49925 48.999861)
Fortuna,North Dakota,3417,US-Canada Border,Oct-23,Personal Vehicle Passengers,2508,49,-103.809,POINT (-103.80925 48.999555)
Fortuna,North Dakota,3417,US-Canada Border,Oct-23,Rail Containers Loaded,0,49,-103.809,POINT (-103.80925 48.999555)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Oct-23,Trucks,4736,46.509,-84.361,POINT (-84.360833 46.508611)
Limestone,Maine,0118,US-Canada Border,Oct-23,Personal Vehicle Passengers,28336,46.925,-67.79,POINT (-67.789597 46.924555)
Hansboro,North Dakota,3415,US-Canada Border,Oct-23,Truck Containers Empty,0,49,-99.347,POINT (-99.346527 48.999583)
Columbus,New Mexico,2406,US-Mexico Border,Oct-23,Rail Containers Loaded,0,31.784,-107.628,POINT (-107.627948 31.783742)
Grand Portage,Minnesota,3613,US-Canada Border,Oct-23,Buses,126,48.001,-89.585,POINT (-89.58515 48.001427)
Warroad,Minnesota,3423,US-Canada Border,Oct-23,Trains,250,48.999,-95.377,POINT (-95.376555 48.999)
Pinecreek,Minnesota,3425,US-Canada Border,Oct-23,Personal Vehicles,642,49,-95.978,POINT (-95.977694 48.999916)
Sumas,Washington,3009,US-Canada Border,Oct-23,Personal Vehicles,96218,49.002,-122.265,POINT (-122.264805 49.002388)
Alexandria Bay,New York,0708,US-Canada Border,Oct-23,Buses,48,44.347,-75.984,POINT (-75.983592 44.347229)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Oct-23,Trucks,4556,46.509,-84.361,POINT (-84.360833 46.508611)
Douglas,Arizona,2601,US-Mexico Border,Oct-23,Rail Containers Loaded,0,31.334,-109.56,POINT (-109.560344 31.334043)
Westhope,North Dakota,3419,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-101.017,POINT (-101.017277 48.999611)
Naco,Arizona,2603,US-Mexico Border,Oct-23,Rail Containers Loaded,0,31.334,-109.948,POINT (-109.948413 31.334084)
Laredo,Texas,2304,US-Mexico Border,Oct-23,Train Passengers,0,27.5,-99.507,POINT (-99.507412 27.499561)
Point Roberts,Washington,3017,US-Canada Border,Oct-23,Train Passengers,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Calais,Maine,0115,US-Canada Border,Oct-23,Trains,19,45.189,-67.275,POINT (-67.275381 45.188548)
Fort Fairfield,Maine,0107,US-Canada Border,Oct-23,Pedestrians,1,46.765,-67.789,POINT (-67.789471 46.765323)
Columbus,New Mexico,2406,US-Mexico Border,Oct-23,Train Passengers,0,31.784,-107.628,POINT (-107.627948 31.783742)
Sumas,Washington,3009,US-Canada Border,Oct-23,Truck Containers Loaded,6343,49.002,-122.265,POINT (-122.264805 49.002388)
Hansboro,North Dakota,3415,US-Canada Border,Oct-23,Personal Vehicles,768,49,-99.347,POINT (-99.346527 48.999583)
Fort Kent,Maine,0110,US-Canada Border,Oct-23,Train Passengers,0,47.249,-68.604,POINT (-68.603918 47.249206)
Hannah,North Dakota,3408,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-98.694,POINT (-98.693777 49.000138)
El Paso,Texas,2402,US-Mexico Border,Oct-23,Personal Vehicle Passengers,3025204,31.764,-106.451,POINT (-106.451188 31.764363)
Beecher Falls,Vermont,0206,US-Canada Border,Oct-23,Trains,0,45.013,-71.505,POINT (-71.505309 45.013411)
Richford,Vermont,0203,US-Canada Border,Oct-23,Personal Vehicle Passengers,28845,45.012,-72.589,POINT (-72.588559 45.01174)
Dalton Cache,Alaska,3106,US-Canada Border,Oct-23,Bus Passengers,273,59.451,-136.362,POINT (-136.361944 59.450556)
Eagle Pass,Texas,2303,US-Mexico Border,Oct-23,Rail Containers Empty,1730,28.705,-100.512,POINT (-100.511977 28.705483)
Progreso,Texas,2309,US-Mexico Border,Oct-23,Truck Containers Empty,1917,26.062,-97.95,POINT (-97.949958 26.062133)
Alexandria Bay,New York,0708,US-Canada Border,Oct-23,Trucks,20380,44.347,-75.984,POINT (-75.983592 44.347229)
Whitlash,Montana,3321,US-Canada Border,Oct-23,Bus Passengers,0,48.997,-111.258,POINT (-111.257916 48.99725)
Noonan,North Dakota,3420,US-Canada Border,Oct-23,Truck Containers Empty,0,48.999,-103.004,POINT (-103.004361 48.999333)
Sweetgrass,Montana,3310,US-Canada Border,Oct-23,Personal Vehicle Passengers,89893,48.998,-111.96,POINT (-111.959611 48.998388)
Sherwood,North Dakota,3414,US-Canada Border,Oct-23,Rail Containers Loaded,0,48.999,-101.628,POINT (-101.627527 48.999305)
Portland,Maine,0101,US-Canada Border,Oct-23,Pedestrians,2542,43.659,-70.243,POINT (-70.243056 43.659444)
Hidalgo,Texas,2305,US-Mexico Border,Oct-23,Bus Passengers,64209,26.095,-98.271,POINT (-98.271092 26.095032)
Lukeville,Arizona,2602,US-Mexico Border,Oct-23,Buses,29,31.88,-112.817,POINT (-112.817077 31.880195)
Brownsville,Texas,2301,US-Mexico Border,Oct-23,Personal Vehicles,501008,25.952,-97.401,POINT (-97.40067 25.95155)
Skagway,Alaska,3103,US-Canada Border,Oct-23,Buses,5,59.63,-135.164,POINT (-135.164444 59.629722)
Hansboro,North Dakota,3415,US-Canada Border,Oct-23,Bus Passengers,112,49,-99.347,POINT (-99.346527 48.999583)
Lukeville,Arizona,2602,US-Mexico Border,Oct-23,Truck Containers Loaded,17,31.88,-112.817,POINT (-112.817077 31.880195)
Alexandria Bay,New York,0708,US-Canada Border,Oct-23,Rail Containers Loaded,0,44.347,-75.984,POINT (-75.983592 44.347229)
Del Rio,Texas,2302,US-Mexico Border,Oct-23,Truck Containers Loaded,2121,29.327,-100.928,POINT (-100.927612 29.326784)
Westhope,North Dakota,3419,US-Canada Border,Oct-23,Pedestrians,0,49,-101.017,POINT (-101.017277 48.999611)
Eastport,Idaho,3302,US-Canada Border,Oct-23,Bus Passengers,1008,49.001,-116.181,POINT (-116.181027 49.000555)
Portland,Maine,0101,US-Canada Border,Oct-23,Truck Containers Loaded,2,43.659,-70.243,POINT (-70.243056 43.659444)
Maida,North Dakota,3416,US-Canada Border,Oct-23,Personal Vehicles,1617,49,-98.365,POINT (-98.36525 49.00025)
Danville,Washington,3012,US-Canada Border,Oct-23,Truck Containers Empty,0,49,-118.504,POINT (-118.503722 49.000083)
Pinecreek,Minnesota,3425,US-Canada Border,Oct-23,Bus Passengers,0,49,-95.978,POINT (-95.977694 48.999916)
Beecher Falls,Vermont,0206,US-Canada Border,Oct-23,Truck Containers Loaded,0,45.013,-71.505,POINT (-71.505309 45.013411)
Oroville,Washington,3019,US-Canada Border,Oct-23,Pedestrians,368,49,-119.462,POINT (-119.461833 49.000083)
Whitetail,Montana,3312,US-Canada Border,Oct-23,Truck Containers Loaded,0,48.999,-105.162,POINT (-105.162324 48.999347)
Sasabe,Arizona,2606,US-Mexico Border,Oct-23,Trucks,155,31.483,-111.544,POINT (-111.544363 31.483039)
Madawaska,Maine,0109,US-Canada Border,Oct-23,Truck Containers Empty,548,47.36,-68.329,POINT (-68.328684 47.360052)
Nogales,Arizona,2604,US-Mexico Border,Oct-23,Bus Passengers,1067,31.333,-110.943,POINT (-110.942516 31.332839)
Calais,Maine,0115,US-Canada Border,Oct-23,Personal Vehicles,104884,45.189,-67.275,POINT (-67.275381 45.188548)
Noyes,Minnesota,3402,US-Canada Border,Oct-23,Personal Vehicles,1647,49,-97.207,POINT (-97.206601 49.000171)
Richford,Vermont,0203,US-Canada Border,Oct-23,Personal Vehicles,10642,45.012,-72.589,POINT (-72.588559 45.01174)
Alexandria Bay,New York,0708,US-Canada Border,Oct-23,Buses,197,44.347,-75.984,POINT (-75.983592 44.347229)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Oct-23,Pedestrians,0,46.509,-84.361,POINT (-84.360833 46.508611)
Point Roberts,Washington,3017,US-Canada Border,Oct-23,Trucks,569,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Otay Mesa,California,2506,US-Mexico Border,Oct-23,Truck Containers Empty,23117,32.55,-116.939,POINT (-116.938538 32.55033)
Walhalla,North Dakota,3407,US-Canada Border,Oct-23,Bus Passengers,0,49,-97.908,POINT (-97.908416 49.000472)
Roma,Texas,2310,US-Mexico Border,Oct-23,Truck Containers Empty,422,26.404,-99.019,POINT (-99.018981 26.403928)
Skagway,Alaska,3103,US-Canada Border,Oct-23,Truck Containers Loaded,0,59.63,-135.164,POINT (-135.164444 59.629722)
Rio Grande City,Texas,2307,US-Mexico Border,Oct-23,Trains,0,26.366,-98.803,POINT (-98.802513 26.365761)
Calexico,California,2503,US-Mexico Border,Oct-23,Rail Containers Loaded,86,32.673,-115.388,POINT (-115.388018 32.673389)
Fort Kent,Maine,0110,US-Canada Border,Oct-23,Personal Vehicle Passengers,61626,47.249,-68.604,POINT (-68.603918 47.249206)
Trout River,New York,0715,US-Canada Border,Oct-23,Pedestrians,41,44.992,-74.308,POINT (-74.308172 44.992058)
Point Roberts,Washington,3017,US-Canada Border,Oct-23,Truck Containers Loaded,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Van Buren,Maine,0108,US-Canada Border,Oct-23,Rail Containers Empty,0,47.16,-67.931,POINT (-67.930799 47.159645)
Walhalla,North Dakota,3407,US-Canada Border,Oct-23,Train Passengers,0,49,-97.908,POINT (-97.908416 49.000472)
Port Huron,Michigan,3802,US-Canada Border,Oct-23,Pedestrians,1382,42.999,-82.424,POINT (-82.423611 42.998611)
Van Buren,Maine,0108,US-Canada Border,Oct-23,Truck Containers Loaded,356,47.16,-67.931,POINT (-67.930799 47.159645)
Piegan,Montana,3316,US-Canada Border,Oct-23,Rail Containers Empty,0,48.998,-113.379,POINT (-113.378777 48.998083)
Sherwood,North Dakota,3414,US-Canada Border,Oct-23,Personal Vehicle Passengers,3173,48.999,-101.628,POINT (-101.627527 48.999305)
Champlain Rouses Point,New York,0712,US-Canada Border,Oct-23,Pedestrians,93,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Vanceboro,Maine,0105,US-Canada Border,Oct-23,Personal Vehicle Passengers,9846,45.569,-67.429,POINT (-67.428541 45.568761)
Sasabe,Arizona,2606,US-Mexico Border,Oct-23,Truck Containers Loaded,86,31.483,-111.544,POINT (-111.544363 31.483039)
Portland,Maine,0101,US-Canada Border,Oct-23,Rail Containers Empty,0,43.659,-70.243,POINT (-70.243056 43.659444)
Alexandria Bay,New York,0708,US-Canada Border,Oct-23,Trucks,16995,44.347,-75.984,POINT (-75.983592 44.347229)
Neche,North Dakota,3404,US-Canada Border,Oct-23,Trains,0,49.001,-97.557,POINT (-97.557333 49.000527)
Eagle Pass,Texas,2303,US-Mexico Border,Oct-23,Rail Containers Loaded,4135,28.705,-100.512,POINT (-100.511977 28.705483)
Roseau,Minnesota,3426,US-Canada Border,Oct-23,Personal Vehicles,4575,49,-95.766,POINT (-95.766469 48.999538)
Hidalgo,Texas,2305,US-Mexico Border,Oct-23,Truck Containers Loaded,13051,26.095,-98.271,POINT (-98.271092 26.095032)
Frontier,Washington,3020,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-117.832,POINT (-117.831527 49.0005)
Skagway,Alaska,3103,US-Canada Border,Oct-23,Bus Passengers,16208,59.63,-135.164,POINT (-135.164444 59.629722)
Grand Portage,Minnesota,3613,US-Canada Border,Oct-23,Trucks,2874,48.001,-89.585,POINT (-89.58515 48.001427)
Roseau,Minnesota,3426,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-95.766,POINT (-95.766469 48.999538)
Lukeville,Arizona,2602,US-Mexico Border,Oct-23,Personal Vehicles,21147,31.88,-112.817,POINT (-112.817077 31.880195)
Otay Mesa,California,2506,US-Mexico Border,Oct-23,Trains,18,32.55,-116.939,POINT (-116.938538 32.55033)
Dunseith,North Dakota,3422,US-Canada Border,Oct-23,Buses,12,48.999,-100.052,POINT (-100.052166 48.999277)
Ogdensburg,New York,0701,US-Canada Border,Oct-23,Rail Containers Loaded,0,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
El Paso,Texas,2402,US-Mexico Border,Oct-23,Personal Vehicle Passengers,3761767,31.764,-106.451,POINT (-106.451188 31.764363)
Columbus,New Mexico,2406,US-Mexico Border,Oct-23,Rail Containers Empty,0,31.784,-107.628,POINT (-107.627948 31.783742)
Houlton,Maine,0106,US-Canada Border,Oct-23,Truck Containers Empty,309,46.135,-67.781,POINT (-67.781288 46.134879)
Vanceboro,Maine,0105,US-Canada Border,Oct-23,Pedestrians,23,45.569,-67.429,POINT (-67.428541 45.568761)
Noyes,Minnesota,3402,US-Canada Border,Oct-23,Train Passengers,345,49,-97.207,POINT (-97.206601 49.000171)
Dunseith,North Dakota,3422,US-Canada Border,Oct-23,Rail Containers Loaded,0,48.999,-100.052,POINT (-100.052166 48.999277)
Westhope,North Dakota,3419,US-Canada Border,Oct-23,Personal Vehicles,1034,49,-101.017,POINT (-101.017277 48.999611)
Tecate,California,2505,US-Mexico Border,Oct-23,Truck Containers Loaded,2540,32.576,-116.626,POINT (-116.626216 32.576428)
Massena,New York,0704,US-Canada Border,Oct-23,Pedestrians,39,44.991,-74.74,POINT (-74.739722 44.990556)
Limestone,Maine,0118,US-Canada Border,Oct-23,Buses,0,46.925,-67.79,POINT (-67.789597 46.924555)
Houlton,Maine,0106,US-Canada Border,Oct-23,Trains,0,46.135,-67.781,POINT (-67.781288 46.134879)
Turner,Montana,3306,US-Canada Border,Oct-23,Pedestrians,0,49,-108.388,POINT (-108.387916 48.999527)
Fortuna,North Dakota,3417,US-Canada Border,Oct-23,Pedestrians,0,49,-103.809,POINT (-103.80925 48.999555)
Carbury,North Dakota,3421,US-Canada Border,Oct-23,Rail Containers Empty,0,48.999,-100.556,POINT (-100.555805 48.999416)
Eastport,Idaho,3302,US-Canada Border,Oct-23,Truck Containers Empty,30,49.001,-116.181,POINT (-116.181027 49.000555)
Dunseith,North Dakota,3422,US-Canada Border,Oct-23,Pedestrians,0,48.999,-100.052,POINT (-100.052166 48.999277)
Noonan,North Dakota,3420,US-Canada Border,Oct-23,Truck Containers Loaded,0,48.999,-103.004,POINT (-103.004361 48.999333)
San Luis,Arizona,2608,US-Mexico Border,Oct-23,Trucks,3016,32.485,-114.782,POINT (-114.7822222 32.485)
Progreso,Texas,2309,US-Mexico Border,Oct-23,Personal Vehicle Passengers,208821,26.062,-97.95,POINT (-97.949958 26.062133)
Baudette,Minnesota,3424,US-Canada Border,Oct-23,Pedestrians,31,48.719,-94.59,POINT (-94.590467 48.719109)
Detroit,Michigan,3801,US-Canada Border,Oct-23,Rail Containers Loaded,0,42.332,-83.048,POINT (-83.047924 42.331685)
Ferry,Washington,3013,US-Canada Border,Oct-23,Pedestrians,33,49,-118.761,POINT (-118.761166 49.000083)
Danville,Washington,3012,US-Canada Border,Oct-23,Truck Containers Empty,0,49,-118.504,POINT (-118.503722 49.000083)
Eagle Pass,Texas,2303,US-Mexico Border,Oct-23,Personal Vehicle Passengers,571465,28.705,-100.512,POINT (-100.511977 28.705483)
Calais,Maine,0115,US-Canada Border,Oct-23,Train Passengers,0,45.189,-67.275,POINT (-67.275381 45.188548)
International Falls,Minnesota,3604,US-Canada Border,Oct-23,Personal Vehicles,49624,48.608,-93.401,POINT (-93.401355 48.6078)
Blaine,Washington,3004,US-Canada Border,Oct-23,Rail Containers Empty,2025,48.994,-122.749,POINT (-122.748884 48.994045)
Fort Fairfield,Maine,0107,US-Canada Border,Oct-23,Trucks,1694,46.765,-67.789,POINT (-67.789471 46.765323)
Sweetgrass,Montana,3310,US-Canada Border,Oct-23,Personal Vehicles,17875,48.998,-111.96,POINT (-111.959611 48.998388)
Northgate,North Dakota,3406,US-Canada Border,Oct-23,Truck Containers Loaded,0,48.999,-102.275,POINT (-102.27475 48.998833)
Massena,New York,0704,US-Canada Border,Oct-23,Personal Vehicles,91005,44.991,-74.74,POINT (-74.739722 44.990556)
Portland,Maine,0101,US-Canada Border,Oct-23,Trucks,29,43.659,-70.243,POINT (-70.243056 43.659444)
Noyes,Minnesota,3402,US-Canada Border,Oct-23,Trucks,407,49,-97.207,POINT (-97.206601 49.000171)
Pembina,North Dakota,3401,US-Canada Border,Oct-23,Pedestrians,15,49,-97.237,POINT (-97.237036 49.000453)
Piegan,Montana,3316,US-Canada Border,Oct-23,Train Passengers,0,48.998,-113.379,POINT (-113.378777 48.998083)
San Luis,Arizona,2608,US-Mexico Border,Oct-23,Train Passengers,0,32.485,-114.782,POINT (-114.7822222 32.485)
