Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Vanceboro,Maine,0105,US-Canada Border,Feb-24,Truck Containers Loaded,544,45.569,-67.429,POINT (-67.428541 45.568761)
Dalton Cache,Alaska,3106,US-Canada Border,Feb-24,Personal Vehicle Passengers,1297,59.451,-136.362,POINT (-136.361944 59.450556)
Portal,North Dakota,3403,US-Canada Border,Feb-24,Buses,24,48.999,-102.552,POINT (-102.551944 48.998944)
Laurier,Washington,3016,US-Canada Border,Feb-24,Bus Passengers,161,49,-118.224,POINT (-118.223777 49.000083)
Grand Portage,Minnesota,3613,US-Canada Border,Feb-24,Trains,0,48.001,-89.585,POINT (-89.58515 48.001427)
Bridgewater,Maine,0127,US-Canada Border,Feb-24,Trains,0,46.45,-67.785,POINT (-67.78484 46.450335)
Blaine,Washington,3004,US-Canada Border,Feb-24,Train Passengers,2454,48.994,-122.749,POINT (-122.748884 48.994045)
Carbury,North Dakota,3421,US-Canada Border,Feb-24,Bus Passengers,346,48.999,-100.556,POINT (-100.555805 48.999416)
Morgan,Montana,3319,US-Canada Border,Feb-24,Trucks,244,49,-107.832,POINT (-107.831819 48.999829)
Hannah,North Dakota,3408,US-Canada Border,Feb-24,Buses,0,49,-98.694,POINT (-98.693777 49.000138)
Alcan,Alaska,3104,US-Canada Border,Feb-24,Bus Passengers,6012,62.615,-141.001,POINT (-141.001444 62.614961)
Roma,Texas,2310,US-Mexico Border,Feb-24,Personal Vehicles,91894,26.404,-99.019,POINT (-99.018981 26.403928)
Dalton Cache,Alaska,3106,US-Canada Border,Feb-24,Buses,54,59.451,-136.362,POINT (-136.361944 59.450556)
Dunseith,North Dakota,3422,US-Canada Border,Feb-24,Trucks,1755,48.999,-100.052,POINT (-100.052166 48.999277)
Sasabe,Arizona,2606,US-Mexico Border,Feb-24,Truck Containers Loaded,0,31.483,-111.544,POINT (-111.544363 31.483039)
Jackman,Maine,0104,US-Canada Border,Feb-24,Personal Vehicle Passengers,7914,45.806,-70.397,POINT (-70.396722 45.805661)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Feb-24,Train Passengers,3270,43.095,-79.056,POINT (-79.055847 43.09549)
Frontier,Washington,3020,US-Canada Border,Feb-24,Rail Containers Empty,0,49,-117.832,POINT (-117.831527 49.0005)
Point Roberts,Washington,3017,US-Canada Border,Feb-24,Trains,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Columbus,New Mexico,2406,US-Mexico Border,Feb-24,Train Passengers,0,31.784,-107.628,POINT (-107.627948 31.783742)
Sasabe,Arizona,2606,US-Mexico Border,Feb-24,Personal Vehicles,2141,31.483,-111.544,POINT (-111.544363 31.483039)
Rio Grande City,Texas,2307,US-Mexico Border,Feb-24,Train Passengers,0,26.366,-98.803,POINT (-98.802513 26.365761)
Calexico East,California,2507,US-Mexico Border,Feb-24,Train Passengers,0,32.673,-115.388,POINT (-115.388018 32.673389)
Piegan,Montana,3316,US-Canada Border,Feb-24,Trucks,174,48.998,-113.379,POINT (-113.378777 48.998083)
Alexandria Bay,New York,0708,US-Canada Border,Feb-24,Truck Containers Empty,0,44.347,-75.984,POINT (-75.983592 44.347229)
Columbus,New Mexico,2406,US-Mexico Border,Feb-24,Trucks,69,31.784,-107.628,POINT (-107.627948 31.783742)
Grand Portage,Minnesota,3613,US-Canada Border,Feb-24,Buses,114,48.001,-89.585,POINT (-89.58515 48.001427)
Kenneth G Ward,Washington,3023,US-Canada Border,Feb-24,Personal Vehicle Passengers,123134,49.002,-122.485,POINT (-122.485027 49.002277)
Walhalla,North Dakota,3407,US-Canada Border,Feb-24,Personal Vehicle Passengers,6067,49,-97.908,POINT (-97.908416 49.000472)
Laredo,Texas,2304,US-Mexico Border,Feb-24,Trains,234,27.5,-99.507,POINT (-99.507412 27.499561)
Whitetail,Montana,3312,US-Canada Border,Feb-24,Rail Containers Loaded,0,48.999,-105.162,POINT (-105.162324 48.999347)
Tecate,California,2505,US-Mexico Border,Feb-24,Truck Containers Loaded,1635,32.576,-116.626,POINT (-116.626216 32.576428)
Roseau,Minnesota,3426,US-Canada Border,Feb-24,Bus Passengers,0,49,-95.766,POINT (-95.766469 48.999538)
Jackman,Maine,0104,US-Canada Border,Feb-24,Personal Vehicle Passengers,41206,45.806,-70.397,POINT (-70.396722 45.805661)
Norton,Vermont,0211,US-Canada Border,Feb-24,Personal Vehicles,6806,45.011,-71.793,POINT (-71.793219 45.010771)
Lukeville,Arizona,2602,US-Mexico Border,Feb-24,Personal Vehicle Passengers,65587,31.88,-112.817,POINT (-112.817077 31.880195)
Hansboro,North Dakota,3415,US-Canada Border,Feb-24,Pedestrians,1,49,-99.347,POINT (-99.346527 48.999583)
Sherwood,North Dakota,3414,US-Canada Border,Feb-24,Trains,0,48.999,-101.628,POINT (-101.627527 48.999305)
Progreso,Texas,2309,US-Mexico Border,Feb-24,Train Passengers,0,26.062,-97.95,POINT (-97.949958 26.062133)
Sherwood,North Dakota,3414,US-Canada Border,Feb-24,Personal Vehicles,1691,48.999,-101.628,POINT (-101.627527 48.999305)
Vanceboro,Maine,0105,US-Canada Border,Feb-24,Pedestrians,91,45.569,-67.429,POINT (-67.428541 45.568761)
San Luis,Arizona,2608,US-Mexico Border,Feb-24,Rail Containers Loaded,0,32.485,-114.782,POINT (-114.7822222 32.485)
Nogales,Arizona,2604,US-Mexico Border,Feb-24,Train Passengers,0,31.333,-110.943,POINT (-110.942516 31.332839)
Pinecreek,Minnesota,3425,US-Canada Border,Feb-24,Trains,0,49,-95.978,POINT (-95.977694 48.999916)
Roseau,Minnesota,3426,US-Canada Border,Feb-24,Bus Passengers,0,49,-95.766,POINT (-95.766469 48.999538)
Presidio,Texas,2403,US-Mexico Border,Feb-24,Personal Vehicle Passengers,119650,29.562,-104.395,POINT (-104.394907 29.561827)
Presidio,Texas,2403,US-Mexico Border,Feb-24,Trains,8,29.562,-104.395,POINT (-104.394907 29.561827)
Piegan,Montana,3316,US-Canada Border,Feb-24,Pedestrians,2,48.998,-113.379,POINT (-113.378777 48.998083)
Dalton Cache,Alaska,3106,US-Canada Border,Feb-24,Buses,23,59.451,-136.362,POINT (-136.361944 59.450556)
El Paso,Texas,2402,US-Mexico Border,Feb-24,Trains,70,31.764,-106.451,POINT (-106.451188 31.764363)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Feb-24,Bus Passengers,10165,46.509,-84.361,POINT (-84.360833 46.508611)
Roma,Texas,2310,US-Mexico Border,Feb-24,Personal Vehicle Passengers,346336,26.404,-99.019,POINT (-99.018981 26.403928)
Danville,Washington,3012,US-Canada Border,Feb-24,Rail Containers Loaded,0,49,-118.504,POINT (-118.503722 49.000083)
Champlain Rouses Point,New York,0712,US-Canada Border,Feb-24,Trains,117,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Noonan,North Dakota,3420,US-Canada Border,Feb-24,Pedestrians,0,48.999,-103.004,POINT (-103.004361 48.999333)
Norton,Vermont,0211,US-Canada Border,Feb-24,Rail Containers Empty,410,45.011,-71.793,POINT (-71.793219 45.010771)
Progreso,Texas,2309,US-Mexico Border,Feb-24,Pedestrians,49078,26.062,-97.95,POINT (-97.949958 26.062133)
Douglas,Arizona,2601,US-Mexico Border,Feb-24,Personal Vehicle Passengers,389367,31.334,-109.56,POINT (-109.560344 31.334043)
Metaline Falls,Washington,3025,US-Canada Border,Feb-24,Buses,3,49,-117.299,POINT (-117.299444 48.999972)
Trout River,New York,0715,US-Canada Border,Feb-24,Rail Containers Empty,0,44.992,-74.308,POINT (-74.308172 44.992058)
Noonan,North Dakota,3420,US-Canada Border,Feb-24,Truck Containers Empty,0,48.999,-103.004,POINT (-103.004361 48.999333)
Warroad,Minnesota,3423,US-Canada Border,Feb-24,Truck Containers Empty,0,48.999,-95.377,POINT (-95.376555 48.999)
Point Roberts,Washington,3017,US-Canada Border,Feb-24,Bus Passengers,1199,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Porthill,Idaho,3308,US-Canada Border,Feb-24,Train Passengers,0,49,-116.499,POINT (-116.49925 48.999861)
Raymond,Montana,3301,US-Canada Border,Feb-24,Trains,0,48.999,-104.574,POINT (-104.574333 48.999194)
Santa Teresa,New Mexico,2408,US-Mexico Border,Feb-24,Train Passengers,0,31.784,-106.679,POINT (-106.679437 31.783939)
Nighthawk,Washington,3011,US-Canada Border,Feb-24,Truck Containers Loaded,0,49,-119.671,POINT (-119.67103 49.000144)
Columbus,New Mexico,2406,US-Mexico Border,Feb-24,Truck Containers Loaded,0,31.784,-107.628,POINT (-107.627948 31.783742)
Walhalla,North Dakota,3407,US-Canada Border,Feb-24,Pedestrians,0,49,-97.908,POINT (-97.908416 49.000472)
Bridgewater,Maine,0127,US-Canada Border,Feb-24,Pedestrians,0,46.45,-67.785,POINT (-67.78484 46.450335)
Detroit,Michigan,3801,US-Canada Border,Feb-24,Personal Vehicle Passengers,1975529,42.332,-83.048,POINT (-83.047924 42.331685)
Rio Grande City,Texas,2307,US-Mexico Border,Feb-24,Trains,0,26.366,-98.803,POINT (-98.802513 26.365761)
Porthill,Idaho,3308,US-Canada Border,Feb-24,Train Passengers,0,49,-116.499,POINT (-116.49925 48.999861)
Columbus,New Mexico,2406,US-Mexico Border,Feb-24,Buses,2,31.784,-107.628,POINT (-107.627948 31.783742)
Hannah,North Dakota,3408,US-Canada Border,Feb-24,Personal Vehicle Passengers,1948,49,-98.694,POINT (-98.693777 49.000138)
Frontier,Washington,3020,US-Canada Border,Feb-24,Buses,29,49,-117.832,POINT (-117.831527 49.0005)
Boundary,Washington,3015,US-Canada Border,Feb-24,Personal Vehicles,4888,49.001,-117.628,POINT (-117.627583 49.00075)
Fort Kent,Maine,0110,US-Canada Border,Feb-24,Trucks,1154,47.249,-68.604,POINT (-68.603918 47.249206)
Laredo,Texas,2304,US-Mexico Border,Feb-24,Trains,315,27.5,-99.507,POINT (-99.507412 27.499561)
Baudette,Minnesota,3424,US-Canada Border,Feb-24,Personal Vehicles,13824,48.719,-94.59,POINT (-94.590467 48.719109)
Opheim,Montana,3317,US-Canada Border,Feb-24,Pedestrians,12,49,-106.378,POINT (-106.377583 48.999527)
Ambrose,North Dakota,3410,US-Canada Border,Feb-24,Pedestrians,0,48.999,-103.487,POINT (-103.486555 48.999305)
Beecher Falls,Vermont,0206,US-Canada Border,Feb-24,Bus Passengers,134,45.013,-71.505,POINT (-71.505309 45.013411)
Eastport,Idaho,3302,US-Canada Border,Feb-24,Bus Passengers,1156,49.001,-116.181,POINT (-116.181027 49.000555)
Ogdensburg,New York,0701,US-Canada Border,Feb-24,Truck Containers Empty,35,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Columbus,New Mexico,2406,US-Mexico Border,Feb-24,Buses,1,31.784,-107.628,POINT (-107.627948 31.783742)
Tornillo,Texas,2404,US-Mexico Border,Feb-24,Buses,0,31.435,-106.143,POINT (-106.142669 31.435334)
Dunseith,North Dakota,3422,US-Canada Border,Feb-24,Train Passengers,0,48.999,-100.052,POINT (-100.052166 48.999277)
Limestone,Maine,0118,US-Canada Border,Feb-24,Personal Vehicle Passengers,9467,46.925,-67.79,POINT (-67.789597 46.924555)
Fort Fairfield,Maine,0107,US-Canada Border,Feb-24,Buses,2,46.765,-67.789,POINT (-67.789471 46.765323)
Massena,New York,0704,US-Canada Border,Feb-24,Rail Containers Loaded,0,44.991,-74.74,POINT (-74.739722 44.990556)
Madawaska,Maine,0109,US-Canada Border,Feb-24,Trains,0,47.36,-68.329,POINT (-68.328684 47.360052)
Turner,Montana,3306,US-Canada Border,Feb-24,Buses,0,49,-108.388,POINT (-108.387916 48.999527)
Sweetgrass,Montana,3310,US-Canada Border,Feb-24,Buses,54,48.998,-111.96,POINT (-111.959611 48.998388)
Nighthawk,Washington,3011,US-Canada Border,Feb-24,Buses,0,49,-119.671,POINT (-119.67103 49.000144)
