Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
El Paso,Texas,2402,US-Mexico Border,Nov-23,Train Passengers,0,31.764,-106.451,POINT (-106.451188 31.764363)
Portal,North Dakota,3403,US-Canada Border,Nov-23,Trains,121,48.999,-102.552,POINT (-102.551944 48.998944)
Porthill,Idaho,3308,US-Canada Border,Nov-23,Personal Vehicles,14420,49,-116.499,POINT (-116.49925 48.999861)
Nighthawk,Washington,3011,US-Canada Border,Nov-23,Personal Vehicle Passengers,1613,49,-119.671,POINT (-119.67103 49.000144)
Limestone,Maine,0118,US-Canada Border,Nov-23,Buses,0,46.925,-67.79,POINT (-67.789597 46.924555)
Westhope,North Dakota,3419,US-Canada Border,Nov-23,Trains,0,49,-101.017,POINT (-101.017277 48.999611)
Del Bonita,Montana,3322,US-Canada Border,Nov-23,Personal Vehicle Passengers,7073,48.999,-112.788,POINT (-112.78825 48.998555)
Van Buren,Maine,0108,US-Canada Border,Nov-23,Truck Containers Loaded,824,47.16,-67.931,POINT (-67.930799 47.159645)
Blaine,Washington,3004,US-Canada Border,Nov-23,Trains,125,48.994,-122.749,POINT (-122.748884 48.994045)
Neche,North Dakota,3404,US-Canada Border,Nov-23,Pedestrians,75,49.001,-97.557,POINT (-97.557333 49.000527)
Columbus,New Mexico,2406,US-Mexico Border,Nov-23,Trains,0,31.784,-107.628,POINT (-107.627948 31.783742)
Metaline Falls,Washington,3025,US-Canada Border,Nov-23,Truck Containers Loaded,279,49,-117.299,POINT (-117.299444 48.999972)
International Falls,Minnesota,3604,US-Canada Border,Nov-23,Personal Vehicles,27214,48.608,-93.401,POINT (-93.401355 48.6078)
Skagway,Alaska,3103,US-Canada Border,Nov-23,Pedestrians,0,59.63,-135.164,POINT (-135.164444 59.629722)
Neche,North Dakota,3404,US-Canada Border,Nov-23,Pedestrians,0,49.001,-97.557,POINT (-97.557333 49.000527)
Sasabe,Arizona,2606,US-Mexico Border,Nov-23,Bus Passengers,0,31.483,-111.544,POINT (-111.544363 31.483039)
Roseau,Minnesota,3426,US-Canada Border,Nov-23,Bus Passengers,0,49,-95.766,POINT (-95.766469 48.999538)
Porthill,Idaho,3308,US-Canada Border,Nov-23,Trains,0,49,-116.499,POINT (-116.49925 48.999861)
Carbury,North Dakota,3421,US-Canada Border,Nov-23,Pedestrians,0,48.999,-100.556,POINT (-100.555805 48.999416)
Tecate,California,2505,US-Mexico Border,Nov-23,Buses,54,32.576,-116.626,POINT (-116.626216 32.576428)
Neche,North Dakota,3404,US-Canada Border,Nov-23,Truck Containers Empty,0,49.001,-97.557,POINT (-97.557333 49.000527)
Lukeville,Arizona,2602,US-Mexico Border,Nov-23,Pedestrians,8450,31.88,-112.817,POINT (-112.817077 31.880195)
Walhalla,North Dakota,3407,US-Canada Border,Nov-23,Truck Containers Empty,0,49,-97.908,POINT (-97.908416 49.000472)
Oroville,Washington,3019,US-Canada Border,Nov-23,Truck Containers Loaded,0,49,-119.462,POINT (-119.461833 49.000083)
Beecher Falls,Vermont,0206,US-Canada Border,Nov-23,Truck Containers Empty,0,45.013,-71.505,POINT (-71.505309 45.013411)
Port Huron,Michigan,3802,US-Canada Border,Nov-23,Pedestrians,0,42.999,-82.424,POINT (-82.423611 42.998611)
Columbus,New Mexico,2406,US-Mexico Border,Nov-23,Rail Containers Empty,0,31.784,-107.628,POINT (-107.627948 31.783742)
Frontier,Washington,3020,US-Canada Border,Nov-23,Truck Containers Empty,0,49,-117.832,POINT (-117.831527 49.0005)
Douglas,Arizona,2601,US-Mexico Border,Nov-23,Pedestrians,45513,31.334,-109.56,POINT (-109.560344 31.334043)
Detroit,Michigan,3801,US-Canada Border,Nov-23,Truck Containers Loaded,0,42.332,-83.048,POINT (-83.047924 42.331685)
Frontier,Washington,3020,US-Canada Border,Nov-23,Personal Vehicle Passengers,11401,49,-117.832,POINT (-117.831527 49.0005)
Del Bonita,Montana,3322,US-Canada Border,Nov-23,Rail Containers Empty,0,48.999,-112.788,POINT (-112.78825 48.998555)
Roosville,Montana,3318,US-Canada Border,Nov-23,Truck Containers Empty,85,49,-115.056,POINT (-115.056027 48.999638)
Calexico,California,2503,US-Mexico Border,Nov-23,Train Passengers,147,32.673,-115.388,POINT (-115.388018 32.673389)
Danville,Washington,3012,US-Canada Border,Nov-23,Trucks,195,49,-118.504,POINT (-118.503722 49.000083)
Portal,North Dakota,3403,US-Canada Border,Nov-23,Pedestrians,771,48.999,-102.552,POINT (-102.551944 48.998944)
Skagway,Alaska,3103,US-Canada Border,Nov-23,Trucks,201,59.63,-135.164,POINT (-135.164444 59.629722)
Dunseith,North Dakota,3422,US-Canada Border,Nov-23,Rail Containers Empty,0,48.999,-100.052,POINT (-100.052166 48.999277)
Laredo,Texas,2304,US-Mexico Border,Nov-23,Truck Containers Loaded,43246,27.5,-99.507,POINT (-99.507412 27.499561)
Champlain Rouses Point,New York,0712,US-Canada Border,Nov-23,Train Passengers,2922,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Portal,North Dakota,3403,US-Canada Border,Nov-23,Pedestrians,839,48.999,-102.552,POINT (-102.551944 48.998944)
Highgate Springs,Vermont,0212,US-Canada Border,Nov-23,Rail Containers Empty,141,45.015,-73.085,POINT (-73.085037 45.015414)
Ogdensburg,New York,0701,US-Canada Border,Nov-23,Trucks,2024,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Neche,North Dakota,3404,US-Canada Border,Nov-23,Trains,0,49.001,-97.557,POINT (-97.557333 49.000527)
Calexico,California,2503,US-Mexico Border,Nov-23,Personal Vehicles,528890,32.673,-115.388,POINT (-115.388018 32.673389)
Alexandria Bay,New York,0708,US-Canada Border,Nov-23,Truck Containers Loaded,0,44.347,-75.984,POINT (-75.983592 44.347229)
Trout River,New York,0715,US-Canada Border,Nov-23,Personal Vehicles,13623,44.992,-74.308,POINT (-74.308172 44.992058)
Trout River,New York,0715,US-Canada Border,Nov-23,Train Passengers,159,44.992,-74.308,POINT (-74.308172 44.992058)
Fort Fairfield,Maine,0107,US-Canada Border,Nov-23,Trucks,1578,46.765,-67.789,POINT (-67.789471 46.765323)
Metaline Falls,Washington,3025,US-Canada Border,Nov-23,Personal Vehicle Passengers,6832,49,-117.299,POINT (-117.299444 48.999972)
Presidio,Texas,2403,US-Mexico Border,Nov-23,Train Passengers,12,29.562,-104.395,POINT (-104.394907 29.561827)
Calexico East,California,2507,US-Mexico Border,Nov-23,Truck Containers Loaded,0,32.673,-115.388,POINT (-115.388018 32.673389)
Van Buren,Maine,0108,US-Canada Border,Nov-23,Pedestrians,1259,47.16,-67.931,POINT (-67.930799 47.159645)
Del Bonita,Montana,3322,US-Canada Border,Nov-23,Rail Containers Empty,0,48.999,-112.788,POINT (-112.78825 48.998555)
San Ysidro,California,2504,US-Mexico Border,Nov-23,Personal Vehicles,0,32.543,-117.029,POINT (-117.028761 32.542528)
Westhope,North Dakota,3419,US-Canada Border,Nov-23,Buses,0,49,-101.017,POINT (-101.017277 48.999611)
Tecate,California,2505,US-Mexico Border,Nov-23,Buses,67,32.576,-116.626,POINT (-116.626216 32.576428)
Nighthawk,Washington,3011,US-Canada Border,Nov-23,Personal Vehicles,974,49,-119.671,POINT (-119.67103 49.000144)
Houlton,Maine,0106,US-Canada Border,Nov-23,Rail Containers Loaded,0,46.135,-67.781,POINT (-67.781288 46.134879)
Andrade,California,2502,US-Mexico Border,Nov-23,Train Passengers,0,32.718,-114.728,POINT (-114.72832 32.718143)
Skagway,Alaska,3103,US-Canada Border,Nov-23,Pedestrians,1,59.63,-135.164,POINT (-135.164444 59.629722)
Oroville,Washington,3019,US-Canada Border,Nov-23,Pedestrians,96,49,-119.462,POINT (-119.461833 49.000083)
Ambrose,North Dakota,3410,US-Canada Border,Nov-23,Personal Vehicle Passengers,808,48.999,-103.487,POINT (-103.486555 48.999305)
Piegan,Montana,3316,US-Canada Border,Nov-23,Pedestrians,3,48.998,-113.379,POINT (-113.378777 48.998083)
Eastport,Idaho,3302,US-Canada Border,Nov-23,Truck Containers Loaded,4437,49.001,-116.181,POINT (-116.181027 49.000555)
Baudette,Minnesota,3424,US-Canada Border,Nov-23,Rail Containers Loaded,0,48.719,-94.59,POINT (-94.590467 48.719109)
Bridgewater,Maine,0127,US-Canada Border,Nov-23,Personal Vehicles,11162,46.45,-67.785,POINT (-67.78484 46.450335)
Trout River,New York,0715,US-Canada Border,Nov-23,Rail Containers Loaded,0,44.992,-74.308,POINT (-74.308172 44.992058)
Lukeville,Arizona,2602,US-Mexico Border,Nov-23,Personal Vehicle Passengers,53490,31.88,-112.817,POINT (-112.817077 31.880195)
Ambrose,North Dakota,3410,US-Canada Border,Nov-23,Rail Containers Empty,0,48.999,-103.487,POINT (-103.486555 48.999305)
Lukeville,Arizona,2602,US-Mexico Border,Nov-23,Trucks,345,31.88,-112.817,POINT (-112.817077 31.880195)
Ferry,Washington,3013,US-Canada Border,Nov-23,Personal Vehicles,936,49,-118.761,POINT (-118.761166 49.000083)
Hidalgo,Texas,2305,US-Mexico Border,Nov-23,Truck Containers Empty,282,26.095,-98.271,POINT (-98.271092 26.095032)
Noyes,Minnesota,3402,US-Canada Border,Nov-23,Rail Containers Empty,680,49,-97.207,POINT (-97.206601 49.000171)
Whitetail,Montana,3312,US-Canada Border,Nov-23,Rail Containers Loaded,0,48.999,-105.162,POINT (-105.162324 48.999347)
Calexico,California,2503,US-Mexico Border,Nov-23,Rail Containers Empty,406,32.673,-115.388,POINT (-115.388018 32.673389)
Portland,Maine,0101,US-Canada Border,Nov-23,Bus Passengers,1512,43.659,-70.243,POINT (-70.243056 43.659444)
Noyes,Minnesota,3402,US-Canada Border,Nov-23,Truck Containers Loaded,0,49,-97.207,POINT (-97.206601 49.000171)
Point Roberts,Washington,3017,US-Canada Border,Nov-23,Rail Containers Loaded,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Nogales,Arizona,2604,US-Mexico Border,Nov-23,Truck Containers Loaded,10874,31.333,-110.943,POINT (-110.942516 31.332839)
Morgan,Montana,3319,US-Canada Border,Nov-23,Personal Vehicle Passengers,1136,49,-107.832,POINT (-107.831819 48.999829)
Dalton Cache,Alaska,3106,US-Canada Border,Nov-23,Trains,0,59.451,-136.362,POINT (-136.361944 59.450556)
Richford,Vermont,0203,US-Canada Border,Nov-23,Buses,0,45.012,-72.589,POINT (-72.588559 45.01174)
Whitlash,Montana,3321,US-Canada Border,Nov-23,Trucks,61,48.997,-111.258,POINT (-111.257916 48.99725)
Warroad,Minnesota,3423,US-Canada Border,Nov-23,Truck Containers Empty,452,48.999,-95.377,POINT (-95.376555 48.999)
Rio Grande City,Texas,2307,US-Mexico Border,Nov-23,Trucks,1348,26.366,-98.803,POINT (-98.802513 26.365761)
Skagway,Alaska,3103,US-Canada Border,Nov-23,Rail Containers Loaded,0,59.63,-135.164,POINT (-135.164444 59.629722)
Del Bonita,Montana,3322,US-Canada Border,Nov-23,Truck Containers Empty,24,48.999,-112.788,POINT (-112.78825 48.998555)
